26,10,0.5679276819736837
28,10,0.6156737685839985
29,10,0.6446882323974601
12,11,0.5861635140631681
14,11,0.15340915409314598
15,11,0.23170220300134264
16,11,0.14645719355654854
19,11,0.6377049434452331
20,11,0.23800508703659262
25,11,0.6283998257107282
27,11,0.7044325997247488
13,12,0.5570459591028702
15,12,0.35496167462003975
16,12,0.43983354837454364
17,12,0.3686501196567386
18,12,0.36534511579326223
19,12,0.15299475122388873
20,12,0.37611925562180804
15,13,0.8760027504261471
16,13,0.9494303309666062
17,13,0.20112142828361101
18,13,0.20578230626593005
19,13,0.4553562477806859
15,14,0.3783686652895652
16,14,0.29162423971056195
16,15,0.0867455309413305
17,15,0.675422632566202
18,15,0.6709629543799297
19,15,0.42065409124659114
20,15,0.10142361440770707
22,15,0.29687955861035964
24,15,0.355206384386323
26,15,0.5414225970992113
28,15,0.5902144148046142
29,15,0.6235252919549191
17,16,0.7483331018035718
18,16,0.743721760561915
19,16,0.49502508009590673
20,16,0.11199043587092454
22,16,0.26887612079267437
24,16,0.3586354968564816
25,16,0.5395732414959947
26,16,0.5116556246513458
27,16,0.6164351832005062
28,16,0.5593712742218648
29,16,0.5884144411751067
18,17,0.005079111721883082
19,17,0.2548913107005416
19,18,0.25050072053399786
22,20,0.1975813853825911
24,20,0.25723277881247375
26,20,0.44093335118436944
28,20,0.4898077685595621
29,20,0.5239936810453057
22,21,0.24391266124774424
24,21,0.37320262800121995
25,21,0.5463734992332165
26,21,0.3242211588128814
28,21,0.35398571960129893
29,21,0.35842655472692875
37,21,0.740426578480552
38,21,0.7615558281928765
24,22,0.13825108256874766
25,22,0.32818505171758605
26,22,0.2451855869375754
27,22,0.40113559390486886
28,22,0.293759669243055
29,22,0.3266762799414478
25,24,0.19285042691489912
26,24,0.23923631119068253
27,24,0.2681129402548512
28,24,0.2841653325481981
29,24,0.32673687270234614
27,25,0.07691504763022139
30,25,0.1417859138293821
31,25,0.24208285755424844
32,25,0.26145019306985084
34,25,0.2593429068698112
35,25,0.35173723883662406
36,25,0.3618458998852387
28,26,0.04893081510125692
29,26,0.08802395216647643
37,26,0.42162907890569745
38,26,0.4426685250036655
30,27,0.08434845033880303
31,27,0.17945423596027968
33,27,0.2084996005433559
34,27,0.20255481293884042
35,27,0.2921065966047453
36,27,0.30349844058389075
37,27,0.3956289641241141
38,27,0.40814349099763864
29,28,0.044287093828994234
35,28,0.39639580798550744
36,28,0.39548174512228496
37,28,0.3866200521213579
38,28,0.4077493738148272
33,29,0.2957381211325313
34,29,0.36280216635139106
35,29,0.4094908252114289
36,29,0.4071368867586894
37,29,0.38550999951463877
38,29,0.4065314927389931
31,30,0.10029769995454302
32,30,0.12095085069427818
33,30,0.1267551981077221
34,30,0.11948880603111942
35,30,0.21089250941005336
36,30,0.22159783367590796
37,30,0.3112820003899224
38,30,0.3239156448518835
32,31,0.029658576397024433
33,31,0.09154450919959634
34,31,0.033308493572578625
35,31,0.1128388789863722
36,31,0.12468173892666731
37,31,0.22649494265404485
38,31,0.23574909975140698
33,32,0.11797949683710938
34,32,0.05282908538569213
35,32,0.10555510586644865
36,32,0.11874600113672909
37,32,0.22853586291705666
38,32,0.2352860858469785
34,33,0.06710842415274931
35,33,0.13339101136664547
36,33,0.13766353654150892
37,33,0.19557840211733377
38,33,0.2115742368748478
35,34,0.09264398558571932
36,34,0.10250850365130101
37,34,0.196461501230796
38,34,0.2070706082807348
36,35,0.013712944510791494
37,35,0.12882448224228915
38,35,0.13219068587444777
37,36,0.11529716802378878
38,36,0.11847788074324389
38,37,0.021130409809974306
